kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
test.1.sm_70.ptx 60 : 490000 42879328 0 0 0 17500 17500 0 0 
test.1.sm_70.ptx 1553 : 40000 4550912 0 0 0 2500 1250 0 0 
test.1.sm_70.ptx 226 : 40448 481856 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1719 : 40000 5460544 0 0 0 20000 1250 0 0 
test.1.sm_70.ptx 768 : 40000 3511520 0 0 0 10000 1250 0 0 
test.1.sm_70.ptx 59 : 490000 44386584 0 0 0 17500 17500 0 0 
test.1.sm_70.ptx 225 : 40448 491968 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1718 : 40000 4844352 0 0 0 2500 1250 0 0 
test.1.sm_70.ptx 767 : 40000 472960 0 0 0 0 0 0 0 
test.1.sm_70.ptx 58 : 490000 44793952 0 0 0 17500 17500 0 0 
test.1.sm_70.ptx 224 : 40448 474176 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1717 : 40000 1054016 0 0 0 0 0 0 0 
test.1.sm_70.ptx 766 : 40000 440160 0 0 0 0 0 0 0 
test.1.sm_70.ptx 57 : 490000 44314564 32 0 0 17500 17500 0 0 
test.1.sm_70.ptx 1550 : 40000 766848 0 0 0 0 0 0 0 
test.1.sm_70.ptx 213 : 40448 470592 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1706 : 40000 599872 0 0 0 0 0 0 0 
test.1.sm_70.ptx 755 : 40000 509088 0 0 0 0 0 0 0 
test.1.sm_70.ptx 46 : 490000 4012848 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1539 : 40000 514784 0 0 0 0 0 0 0 
test.1.sm_70.ptx 921 : 40000 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 212 : 40448 350656 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1705 : 40000 509728 0 0 0 0 0 0 0 
test.1.sm_70.ptx 754 : 40000 542048 0 0 0 0 0 0 0 
test.1.sm_70.ptx 45 : 490000 7341124 0 0 0 0 0 0 0 
test.1.sm_70.ptx 920 : 40000 445408 0 0 0 0 0 0 0 
test.1.sm_70.ptx 211 : 40448 451872 0 0 0 0 0 0 0 
test.1.sm_70.ptx 753 : 40000 490560 0 0 0 0 0 0 0 
test.1.sm_70.ptx 44 : 490000 10573064 0 0 0 0 0 0 0 
test.1.sm_70.ptx 919 : 40000 458592 0 0 0 0 0 0 0 
test.1.sm_70.ptx 210 : 40448 486688 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1703 : 40000 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 752 : 40000 5625120 0 0 0 20000 1250 0 0 
test.1.sm_70.ptx 43 : 490000 11670584 0 0 0 0 0 0 0 
test.1.sm_70.ptx 917 : 40000 500096 0 0 0 0 0 0 0 
test.1.sm_70.ptx 208 : 40448 455072 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1701 : 40000 522208 0 0 0 0 0 0 0 
test.1.sm_70.ptx 750 : 40000 1905216 0 0 0 0 0 0 0 
test.1.sm_70.ptx 41 : 490000 13089128 0 0 0 0 0 0 0 
test.1.sm_70.ptx 378 : 242688 1575008 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1871 : 40000 453536 0 0 0 0 0 0 0 
test.1.sm_70.ptx 918 : 40000 469472 0 0 0 0 0 0 0 
test.1.sm_70.ptx 209 : 40448 344960 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1702 : 40000 483584 0 0 0 0 0 0 0 
test.1.sm_70.ptx 751 : 40000 5049728 0 0 0 2500 1250 0 0 
test.1.sm_70.ptx 42 : 490000 12579732 0 0 0 0 0 0 0 
test.1.sm_70.ptx 379 : 242688 1460352 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1872 : 40000 474720 0 0 0 0 0 0 0 
test.1.sm_70.ptx 214 : 40448 362560 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1707 : 40000 609312 0 0 0 0 0 0 0 
test.1.sm_70.ptx 756 : 40000 488768 0 0 0 0 0 0 0 
test.1.sm_70.ptx 47 : 490000 3995060 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1540 : 40000 457632 0 0 0 0 0 0 0 
test.1.sm_70.ptx 924 : 40000 462016 0 0 0 0 0 0 0 
test.1.sm_70.ptx 215 : 40448 488512 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1708 : 40000 583072 0 0 0 0 0 0 0 
test.1.sm_70.ptx 757 : 40000 405088 0 0 0 0 0 0 0 
test.1.sm_70.ptx 48 : 490000 4001900 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1541 : 40000 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 925 : 40000 555424 0 0 0 0 0 0 0 
test.1.sm_70.ptx 216 : 40448 361728 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1709 : 40000 566560 0 0 0 0 0 0 0 
test.1.sm_70.ptx 758 : 40000 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 49 : 490000 3713696 0 0 0 0 0 0 0 
test.1.sm_70.ptx 926 : 40000 4670240 0 0 0 5000 1250 0 0 
test.1.sm_70.ptx 217 : 40448 472480 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1710 : 40000 554752 0 0 0 0 0 0 0 
test.1.sm_70.ptx 50 : 490000 3765224 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1543 : 40000 506528 0 0 0 0 0 0 0 
test.1.sm_70.ptx 927 : 40000 439872 0 0 0 0 0 0 0 
test.1.sm_70.ptx 218 : 40448 360160 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1711 : 40000 581280 0 0 0 0 0 0 0 
test.1.sm_70.ptx 51 : 490000 4404680 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1544 : 40000 570816 0 0 0 0 0 0 0 
test.1.sm_70.ptx 928 : 40000 572672 0 0 0 0 0 0 0 
test.1.sm_70.ptx 219 : 40448 359712 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1712 : 40000 794624 0 0 0 0 0 0 0 
test.1.sm_70.ptx 761 : 40000 431584 0 0 0 0 0 0 0 
test.1.sm_70.ptx 52 : 490000 6813092 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1545 : 40000 572640 0 0 0 0 0 0 0 
test.1.sm_70.ptx 929 : 40000 553888 0 0 0 0 0 0 0 
test.1.sm_70.ptx 220 : 40448 472576 0 0 0 0 0 0 0 
test.1.sm_70.ptx 762 : 40000 515904 0 0 0 0 0 0 0 
test.1.sm_70.ptx 53 : 490000 5309464 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1546 : 40000 589248 0 0 0 0 0 0 0 
test.1.sm_70.ptx 930 : 40000 558304 0 0 0 0 0 0 0 
test.1.sm_70.ptx 221 : 40448 357280 0 0 0 0 0 0 0 
test.1.sm_70.ptx 763 : 40000 4153056 0 0 0 5000 1250 0 0 
test.1.sm_70.ptx 54 : 490000 5535080 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1547 : 40000 539424 0 0 0 0 0 0 0 
test.1.sm_70.ptx 931 : 40000 4100352 0 0 0 10000 1250 0 0 
test.1.sm_70.ptx 222 : 40448 506848 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1715 : 40000 4621440 0 0 0 2500 1250 0 0 
test.1.sm_70.ptx 764 : 40000 391840 0 0 0 0 0 0 0 
test.1.sm_70.ptx 55 : 490000 8711948 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1548 : 40000 564704 0 0 0 0 0 0 0 
test.1.sm_70.ptx 932 : 40000 610400 0 0 0 0 0 0 0 
test.1.sm_70.ptx 223 : 40448 368192 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1716 : 40000 5252608 0 0 0 20000 1250 0 0 
test.1.sm_70.ptx 765 : 40000 470592 0 0 0 0 0 0 0 
test.1.sm_70.ptx 56 : 490000 11513340 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1549 : 40000 568896 0 0 0 0 0 0 0 
test.1.sm_70.ptx 786 : 40448 468672 0 0 0 0 0 0 0 
test.1.sm_70.ptx 77 : 490000 23890648 0 0 0 190000 17500 0 0 
test.1.sm_70.ptx 787 : 40448 315584 0 0 0 0 0 0 0 
test.1.sm_70.ptx 78 : 490000 3578252 0 0 0 0 0 0 0 
test.1.sm_70.ptx 788 : 40448 2432 0 0 0 0 0 0 0 
test.1.sm_70.ptx 79 : 490000 1049632440 2323616 0 0 155000 17500 0 0 
test.1.sm_70.ptx 1572 : 40000 521888 0 0 0 0 0 0 0 
test.1.sm_70.ptx 80 : 490000 3164152 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1573 : 40000 610784 0 0 0 0 0 0 0 
test.1.sm_70.ptx 790 : 40000 301184 0 0 0 0 0 0 0 
test.1.sm_70.ptx 81 : 490000 21080692 0 0 0 155000 17500 0 0 
test.1.sm_70.ptx 1574 : 40000 4797856 0 0 0 5000 1250 0 0 
test.1.sm_70.ptx 791 : 40000 326976 0 0 0 0 0 0 0 
test.1.sm_70.ptx 82 : 490000 3161352 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1575 : 40000 452960 0 0 0 0 0 0 0 
test.1.sm_70.ptx 792 : 40000 304832 0 0 0 0 0 0 0 
test.1.sm_70.ptx 83 : 490000 1081847344 5509888 0 0 190000 17500 0 0 
test.1.sm_70.ptx 1576 : 40000 628480 0 0 0 0 0 0 0 
test.1.sm_70.ptx 793 : 40000 291872 0 0 0 0 0 0 0 
test.1.sm_70.ptx 84 : 490000 3082756 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1577 : 40000 588928 0 0 0 0 0 0 0 
test.1.sm_70.ptx 85 : 490000 21412780 0 0 0 190000 17500 0 0 
test.1.sm_70.ptx 1578 : 40000 630208 0 0 0 0 0 0 0 
test.1.sm_70.ptx 86 : 490000 3022420 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1579 : 40000 4315968 0 0 0 10000 1250 0 0 
test.1.sm_70.ptx 87 : 490000 1005268780 2330080 0 0 155000 17500 0 0 
test.1.sm_70.ptx 1580 : 40000 693920 0 0 0 0 0 0 0 
test.1.sm_70.ptx 88 : 490000 3081592 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1581 : 40000 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 89 : 490000 21085132 0 0 0 155000 17500 0 0 
test.1.sm_70.ptx 90 : 490000 3108968 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1583 : 40000 777920 0 0 0 0 0 0 0 
test.1.sm_70.ptx 91 : 490000 882360648 5504928 0 0 190000 17500 0 0 
test.1.sm_70.ptx 1584 : 40000 580256 0 0 0 0 0 0 0 
test.1.sm_70.ptx 428 : 242688 1583488 0 0 0 0 0 0 0 
test.1.sm_70.ptx 92 : 490000 3653732 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1585 : 40000 626912 0 0 0 0 0 0 0 
test.1.sm_70.ptx 429 : 242688 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1511 : 40448 614336 0 0 0 0 0 0 0 
test.1.sm_70.ptx 93 : 490000 24069456 0 0 0 190000 17500 0 0 
test.1.sm_70.ptx 1586 : 40000 630688 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1512 : 40448 2368 0 0 0 0 0 0 0 
test.1.sm_70.ptx 94 : 490000 3709436 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1587 : 40000 4290048 0 0 0 10000 1250 0 0 
test.1.sm_70.ptx 95 : 490000 721769116 2322912 0 0 155000 17500 0 0 
test.1.sm_70.ptx 432 : 970752 5994432 0 0 0 0 0 0 0 
test.1.sm_70.ptx 96 : 490000 4808272 0 0 0 0 0 0 0 
test.1.sm_70.ptx 433 : 970752 5990304 0 0 0 0 0 0 0 
test.1.sm_70.ptx 434 : 970752 8886176 0 0 0 0 0 0 0 
test.1.sm_70.ptx 435 : 970752 5995584 0 0 0 0 0 0 0 
test.1.sm_70.ptx 436 : 970752 8896640 0 0 0 0 0 0 0 
test.1.sm_70.ptx 437 : 970752 6060512 0 0 0 0 0 0 0 
test.1.sm_70.ptx 438 : 970752 8913152 0 0 0 0 0 0 0 
test.1.sm_70.ptx 439 : 970752 6056000 0 0 0 0 0 0 0 
test.1.sm_70.ptx 440 : 970752 5482656 0 0 0 0 0 0 0 
test.1.sm_70.ptx 441 : 970752 6020160 0 0 0 0 0 0 0 
test.1.sm_70.ptx 442 : 970752 52256 0 0 0 0 0 0 0 
test.1.sm_70.ptx 815 : 40000 423456 0 0 0 0 0 0 0 
test.1.sm_70.ptx 106 : 490000 14380736 0 0 0 62500 17500 0 0 
test.1.sm_70.ptx 816 : 40000 316960 0 0 0 0 0 0 0 
test.1.sm_70.ptx 107 : 490000 24264980 0 0 0 17500 17500 0 0 
test.1.sm_70.ptx 1600 : 40000 379840 0 0 0 0 0 0 0 
test.1.sm_70.ptx 444 : 961536 8826080 0 0 0 0 0 0 0 
test.1.sm_70.ptx 817 : 40000 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 108 : 490000 4762364 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1601 : 40000 422592 0 0 0 0 0 0 0 
test.1.sm_70.ptx 445 : 961536 9752768 0 0 0 0 0 0 0 
test.1.sm_70.ptx 109 : 490000 9110276 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1602 : 40000 359680 0 0 0 0 0 0 0 
test.1.sm_70.ptx 446 : 961536 8776064 0 0 0 0 0 0 0 
test.1.sm_70.ptx 819 : 40000 421824 0 0 0 0 0 0 0 
test.1.sm_70.ptx 110 : 490000 14782360 0 0 0 77500 17500 0 0 
test.1.sm_70.ptx 1603 : 40000 383104 0 0 0 0 0 0 0 
test.1.sm_70.ptx 447 : 961536 8765216 0 0 0 0 0 0 0 
test.1.sm_70.ptx 820 : 40000 447456 0 0 0 0 0 0 0 
test.1.sm_70.ptx 111 : 490000 24330660 0 0 0 17500 17500 0 0 
test.1.sm_70.ptx 448 : 961536 337806784 1750944 0 0 135216 30048 0 0 
test.1.sm_70.ptx 821 : 40000 456864 0 0 0 0 0 0 0 
test.1.sm_70.ptx 112 : 490000 4726172 0 0 0 0 0 0 0 
test.1.sm_70.ptx 822 : 40000 483328 0 0 0 0 0 0 0 
test.1.sm_70.ptx 113 : 490000 9124620 0 0 0 0 0 0 0 
test.1.sm_70.ptx 823 : 40000 504608 0 0 0 0 0 0 0 
test.1.sm_70.ptx 114 : 490000 14416192 0 0 0 62500 17500 0 0 
test.1.sm_70.ptx 451 : 970752 9783520 0 0 0 0 0 0 0 
test.1.sm_70.ptx 824 : 40000 541504 0 0 0 0 0 0 0 
test.1.sm_70.ptx 115 : 490000 23930980 0 0 0 17500 17500 0 0 
test.1.sm_70.ptx 452 : 970752 5975744 0 0 0 0 0 0 0 
test.1.sm_70.ptx 825 : 40000 585088 0 0 0 0 0 0 0 
test.1.sm_70.ptx 116 : 490000 4744736 0 0 0 0 0 0 0 
test.1.sm_70.ptx 453 : 970752 8808128 0 0 0 0 0 0 0 
test.1.sm_70.ptx 826 : 40000 759392 0 0 0 0 0 0 0 
test.1.sm_70.ptx 117 : 490000 9114844 0 0 0 0 0 0 0 
test.1.sm_70.ptx 454 : 970752 3333504 0 30336 30336 0 0 0 0 
test.1.sm_70.ptx 118 : 490000 15158512 0 0 0 77500 17500 0 0 
test.1.sm_70.ptx 455 : 970752 8756160 0 0 0 0 0 0 0 
test.1.sm_70.ptx 231 : 40448 370304 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1724 : 40000 4885920 0 0 0 2500 1250 0 0 
test.1.sm_70.ptx 232 : 40448 478688 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1725 : 40000 5474720 0 0 0 20000 1250 0 0 
test.1.sm_70.ptx 942 : 40448 698144 0 0 0 0 0 0 0 
test.1.sm_70.ptx 233 : 40448 473088 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1726 : 40000 463648 0 0 0 0 0 0 0 
test.1.sm_70.ptx 943 : 40448 461344 0 0 0 0 0 0 0 
test.1.sm_70.ptx 234 : 40448 481120 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1727 : 40000 507904 0 0 0 0 0 0 0 
test.1.sm_70.ptx 944 : 40448 488384 0 0 0 0 0 0 0 
test.1.sm_70.ptx 235 : 40448 358752 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1728 : 40000 489056 0 0 0 0 0 0 0 
test.1.sm_70.ptx 945 : 40448 492896 0 0 0 0 0 0 0 
test.1.sm_70.ptx 236 : 40448 371776 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1729 : 40000 476032 0 0 0 0 0 0 0 
test.1.sm_70.ptx 946 : 40448 537920 0 0 0 0 0 0 0 
test.1.sm_70.ptx 237 : 40448 472096 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1730 : 40000 451200 0 0 0 0 0 0 0 
test.1.sm_70.ptx 947 : 40448 541600 0 0 0 0 0 0 0 
test.1.sm_70.ptx 238 : 40448 365280 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1731 : 40000 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 948 : 40448 546528 0 0 0 0 0 0 0 
test.1.sm_70.ptx 239 : 40448 481088 0 0 0 0 0 0 0 
test.1.sm_70.ptx 949 : 40448 347008 0 0 0 0 0 0 0 
test.1.sm_70.ptx 240 : 40448 375488 0 0 0 0 0 0 0 
test.1.sm_70.ptx 950 : 40448 2368 0 0 0 0 0 0 0 
test.1.sm_70.ptx 241 : 40448 471072 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1734 : 40000 509248 0 0 0 0 0 0 0 
test.1.sm_70.ptx 242 : 40448 514016 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1735 : 40000 574208 0 0 0 0 0 0 0 
test.1.sm_70.ptx 243 : 40448 480128 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1736 : 40000 4757600 0 0 0 5000 1250 0 0 
test.1.sm_70.ptx 244 : 40448 502176 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1737 : 40000 447424 0 0 0 0 0 0 0 
test.1.sm_70.ptx 245 : 40448 368000 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1738 : 40000 574688 0 0 0 0 0 0 0 
test.1.sm_70.ptx 246 : 40448 481568 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1739 : 40000 576736 0 0 0 0 0 0 0 
test.1.sm_70.ptx 247 : 40448 482944 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1740 : 40000 616224 0 0 0 0 0 0 0 
test.1.sm_70.ptx 248 : 40448 493408 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1741 : 40000 4192192 0 0 0 10000 1250 0 0 
test.1.sm_70.ptx 249 : 40448 514560 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1742 : 40000 654144 0 0 0 0 0 0 0 
test.1.sm_70.ptx 250 : 40448 494912 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1743 : 40000 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 251 : 40448 496192 0 0 0 0 0 0 0 
test.1.sm_70.ptx 252 : 40448 476064 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1745 : 40000 770720 0 0 0 0 0 0 0 
test.1.sm_70.ptx 253 : 40448 481184 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1746 : 40000 544192 0 0 0 0 0 0 0 
test.1.sm_70.ptx 254 : 40448 522560 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1747 : 40000 597440 0 0 0 0 0 0 0 
test.1.sm_70.ptx 255 : 40448 461216 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1748 : 40000 592256 0 0 0 0 0 0 0 
test.1.sm_70.ptx 256 : 40448 490560 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1749 : 40000 4208000 0 0 0 10000 1250 0 0 
test.1.sm_70.ptx 257 : 40448 350528 0 0 0 0 0 0 0 
test.1.sm_70.ptx 260 : 242688 1409184 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1753 : 40448 513536 0 0 0 0 0 0 0 
test.1.sm_70.ptx 261 : 242688 1550080 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1754 : 40448 545472 0 0 0 0 0 0 0 
test.1.sm_70.ptx 262 : 242688 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1755 : 40448 502784 0 0 0 0 0 0 0 
test.1.sm_70.ptx 264 : 242688 1578368 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1757 : 40448 552896 0 0 0 0 0 0 0 
test.1.sm_70.ptx 265 : 242688 1588448 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1758 : 40448 567616 0 0 0 0 0 0 0 
test.1.sm_70.ptx 266 : 242688 1570048 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1759 : 40448 376544 0 0 0 0 0 0 0 
test.1.sm_70.ptx 297 : 242688 1619136 0 0 0 0 0 0 0 
test.1.sm_70.ptx 298 : 242688 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1791 : 40000 461664 0 0 0 0 0 0 0 
test.1.sm_70.ptx 301 : 242688 1580096 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1794 : 40000 562624 0 0 0 0 0 0 0 
test.1.sm_70.ptx 302 : 242688 1553568 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1795 : 40000 482016 0 0 0 0 0 0 0 
test.1.sm_70.ptx 303 : 242688 2278368 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1796 : 40000 564736 0 0 0 0 0 0 0 
test.1.sm_70.ptx 304 : 242688 1527232 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1797 : 40000 569952 0 0 0 0 0 0 0 
test.1.sm_70.ptx 305 : 242688 2386688 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1798 : 40000 752448 0 0 0 0 0 0 0 
test.1.sm_70.ptx 306 : 242688 1669056 0 0 0 0 0 0 0 
test.1.sm_70.ptx 307 : 242688 2377792 0 0 0 0 0 0 0 
test.1.sm_70.ptx 308 : 242688 2247008 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1801 : 40000 5361568 96 0 0 2500 1250 0 0 
test.1.sm_70.ptx 309 : 242688 2518880 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1802 : 40000 5161056 0 0 0 20000 1250 0 0 
test.1.sm_70.ptx 310 : 242688 2232000 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1803 : 40000 970944 0 0 0 0 0 0 0 
test.1.sm_70.ptx 311 : 242688 2269248 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1804 : 40000 4716000 0 0 0 2500 1250 0 0 
test.1.sm_70.ptx 312 : 242688 55114080 12544 0 0 34128 7584 0 0 
test.1.sm_70.ptx 1805 : 40000 5307776 0 0 0 20000 1250 0 0 
test.1.sm_70.ptx 313 : 242688 2492480 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1806 : 40000 921664 0 0 0 0 0 0 0 
test.1.sm_70.ptx 314 : 242688 1569536 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1807 : 40000 4675392 0 0 0 2500 1250 0 0 
test.1.sm_70.ptx 315 : 242688 2253312 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1808 : 40000 5285472 0 0 0 20000 1250 0 0 
test.1.sm_70.ptx 1025 : 40448 644832 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2518 : 100000 970720 0 0 0 0 0 0 0 
test.1.sm_70.ptx 316 : 242688 953952 0 7584 7584 0 0 0 0 
test.1.sm_70.ptx 1809 : 40000 784896 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1026 : 40448 2368 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2519 : 100000 978080 0 0 0 0 0 0 0 
test.1.sm_70.ptx 317 : 242688 2210048 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1810 : 40000 4554048 0 0 0 2500 1250 0 0 
test.1.sm_70.ptx 318 : 242688 1484896 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1811 : 40000 5150848 0 0 0 20000 1250 0 0 
test.1.sm_70.ptx 319 : 242688 1498880 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1812 : 40000 412320 0 0 0 0 0 0 0 
test.1.sm_70.ptx 320 : 242688 2222304 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1813 : 40000 456384 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2448 : 40448 312864 0 0 0 0 0 0 0 
test.1.sm_70.ptx 955 : 40000 324448 0 0 0 0 0 0 0 
test.1.sm_70.ptx 321 : 242688 1515040 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1814 : 40000 464896 0 0 0 0 0 0 0 
test.1.sm_70.ptx 322 : 242688 2237184 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1815 : 40000 432128 0 0 0 0 0 0 0 
test.1.sm_70.ptx 323 : 242688 1548992 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1816 : 40000 396416 0 0 0 0 0 0 0 
test.1.sm_70.ptx 324 : 242688 2239616 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1817 : 40000 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 325 : 242688 2235552 0 0 0 0 0 0 0 
test.1.sm_70.ptx 326 : 242688 2475072 0 0 0 0 0 0 0 
test.1.sm_70.ptx 327 : 242688 2225344 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1820 : 40000 481856 0 0 0 0 0 0 0 
test.1.sm_70.ptx 328 : 242688 2219872 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1821 : 40000 535360 0 0 0 0 0 0 0 
test.1.sm_70.ptx 329 : 242688 50084256 12544 0 0 34128 7584 0 0 
test.1.sm_70.ptx 1822 : 40000 4271264 0 0 0 5000 1250 0 0 
test.1.sm_70.ptx 330 : 242688 2460864 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1823 : 40000 421568 0 0 0 0 0 0 0 
test.1.sm_70.ptx 331 : 242688 1509024 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1824 : 40000 533792 0 0 0 0 0 0 0 
test.1.sm_70.ptx 332 : 242688 2200480 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1825 : 40000 505856 0 0 0 0 0 0 0 
test.1.sm_70.ptx 333 : 242688 833440 0 7584 7584 0 0 0 0 
test.1.sm_70.ptx 1826 : 40000 551232 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1752 : 40448 770336 0 0 0 0 0 0 0 
test.1.sm_70.ptx 334 : 242688 2194752 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1827 : 40000 3594688 0 0 0 10000 1250 0 0 
test.1.sm_70.ptx 335 : 242688 1480800 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1828 : 40000 538560 0 0 0 0 0 0 0 
test.1.sm_70.ptx 336 : 242688 1495616 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1829 : 40000 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 337 : 242688 2217472 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1756 : 40448 613376 0 0 0 0 0 0 0 
test.1.sm_70.ptx 338 : 242688 1504608 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1831 : 40000 759584 0 0 0 0 0 0 0 
test.1.sm_70.ptx 339 : 242688 2220256 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1832 : 40000 3702624 0 0 0 10000 1250 0 0 
test.1.sm_70.ptx 340 : 242688 1527424 0 0 0 0 0 0 0 
test.1.sm_70.ptx 341 : 242688 2224992 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1760 : 40448 2272 0 0 0 0 0 0 0 
test.1.sm_70.ptx 344 : 242688 2216960 0 0 0 0 0 0 0 
